FID1,FID2,Area,DPS1,AREA1,DPS2,AREA2
100,8,0,Washington Coast Chinook Salmon,16928.74201,Quinault Lake Sockeye Salmon,530.575124
100,8,0,Washington Coast Chinook Salmon,16928.74201,Quinault Lake Sockeye Salmon,530.575124
100,15,5907,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Coho Salmon,6700.835629
100,15,30,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Coho Salmon,6700.835629
100,15,232,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Coho Salmon,6700.835629
100,15,531,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Coho Salmon,6700.835629
100,15,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Coho Salmon,6700.835629
100,15,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Coho Salmon,6700.835629
100,15,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Coho Salmon,6700.835629
100,15,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Coho Salmon,6700.835629
100,15,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Coho Salmon,6700.835629
100,15,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Coho Salmon,6700.835629
100,15,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Coho Salmon,6700.835629
100,18,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
100,18,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
100,18,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Coho Salmon,3314.55763
100,19,36,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
100,19,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
100,19,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
100,19,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
100,19,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
100,19,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
100,19,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
100,19,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
100,22,368,Washington Coast Chinook Salmon,16928.74201,Southwest Washington Coho Salmon,10191.6548
100,22,9822,Washington Coast Chinook Salmon,16928.74201,Southwest Washington Coho Salmon,10191.6548
100,22,0,Washington Coast Chinook Salmon,16928.74201,Southwest Washington Coho Salmon,10191.6548
100,22,0,Washington Coast Chinook Salmon,16928.74201,Southwest Washington Coho Salmon,10191.6548
100,22,3,Washington Coast Chinook Salmon,16928.74201,Southwest Washington Coho Salmon,10191.6548
100,22,0,Washington Coast Chinook Salmon,16928.74201,Southwest Washington Coho Salmon,10191.6548
100,22,0,Washington Coast Chinook Salmon,16928.74201,Southwest Washington Coho Salmon,10191.6548
100,22,0,Washington Coast Chinook Salmon,16928.74201,Southwest Washington Coho Salmon,10191.6548
100,23,0,Washington Coast Chinook Salmon,16928.74201,Columbia River Chum Salmon,12288.06098
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,5907,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,36,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,368,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,9822,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,30,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,232,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,531,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,3,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,27,0,Washington Coast Chinook Salmon,16928.74201,Pacific Coast Chum Salmon,45002.79057
100,29,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
100,29,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
100,29,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
100,29,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
100,29,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
100,29,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
100,30,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
100,30,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound\Strait of Georgia Chum Salmon,3314.557634
100,45,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,5907,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,36,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,368,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,30,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,232,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,531,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,45,0,Washington Coast Chinook Salmon,16928.74201,Olympic Peninsula Steelhead,7104.672808
100,47,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound Steelhead,5196.516463
100,47,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound Steelhead,5196.516463
100,47,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound Steelhead,5196.516463
100,48,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound Steelhead,25904.97074
100,48,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound Steelhead,25904.97074
100,48,0,Washington Coast Chinook Salmon,16928.74201,Puget Sound Steelhead,25904.97074
